,suburb,propert_desc,address,price,property_details,property_features,image
2369,"Fourways, Sunninghill and Lonehill",2 Bed Townhouse in Jukskei Park,,R 1 095 000,"['Listing number\nT4583020', 'Property type\nTownhouse', 'Floor size\n111 m²', 'Rates and taxes\nR 800', 'Levies\nR 3 520']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/804/5/10310804/images/property-10310804-26748921_dhd.jpg
2370,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Lonehill,,R 1 095 000,"['Listing number\nT4581760', 'Property type\nApartment', 'Floor size\n116 m²', 'Levies\nR 2 537']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/710/4/10308710/images/property-10308710-31658140_dhd.jpg
2371,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Douglasdale,,R 1 095 000,"['Listing number\nT4478876', 'Property type\nApartment', 'Erf size\n100 m²', 'Floor size\n68 m²', 'Rates and taxes\nR 560', 'Levies\nR 2 000']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1688/22/10145688/images/property-10145688-61259797_dhd.jpg
2372,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Fourways,,R 1 095 000,"['Listing number\nT4033677', 'Property type\nApartment', 'Floor size\n83 m²', 'Rates and taxes\nR 862', 'Levies\nR 1 768']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/490/17/9334490/images/property-9334490-38128662_dhd.jpg
2373,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Paulshof,,R 1 099 000,"['Listing number\nT4771383', 'Property type\nApartment', 'Erf size\n61 m²', 'Floor size\n61 m²', 'Rates and taxes\nR 584', 'Levies\nR 1 797']","['Bedrooms\n2', 'Bathrooms\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/107/14/10628107/images/property-10628107-13273498_dhd.jpg
2374,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Fourways,,R 1 099 000,"['Listing number\nT4702448', 'Property type\nApartment', 'Erf size\n94 m²', 'Floor size\n94 m²', 'Rates and taxes\nR 345', 'Levies\nR 2 810']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1873/4/10509873/images/property-10509873-27695595_sd.jpg
2375,"Fourways, Sunninghill and Lonehill",2 Bed Simplex in Broadacres,,R 1 099 000,"['Listing number\nT4678713', 'Property type\nSimplex', 'Floor size\n78 m²', 'Rates and taxes\nR 1 000', 'Levies\nR 2 249']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1931/34/10469931/images/property-10469931-85125889_dhd.jpg
2376,"Fourways, Sunninghill and Lonehill",2 Bed Townhouse in Broadacres,,R 1 099 000,"['Listing number\nT4581334', 'Property type\nTownhouse', 'Floor size\n80 m²', 'Rates and taxes\nR 659', 'Levies\nR 2 706']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1976/3/10307976/images/property-10307976-83782690_dhd.jpg
2377,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Sunninghill,,R 1 099 000,"['Listing number\nT4105137', 'Property type\nApartment', 'Floor size\n77 m²', 'Levies\nR 2 400']","['Bedrooms\n1', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/309/32/9464309/images/property-9464309-52496885_dhd.jpg
2378,"Fourways, Sunninghill and Lonehill",2.5 Bed Apartment in Paulshof,,R 1 099 999,"['Listing number\nT4774149', 'Property type\nApartment', 'Erf size\n100 m²', 'Floor size\n100 m²', 'Rates and taxes\nR 1 300', 'Levies\nR 2 035']","['Bedrooms\n2.5', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/871/16/10632871/images/property-10632871-83058817_sd.jpg
2379,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Douglasdale,,R 1 100 000,"['Listing number\nT4797154', 'Property type\nApartment', 'Erf size\n103 m²', 'Floor size\n103 m²', 'Rates and taxes\nR 390', 'Levies\nR 2 052']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1']",https://helium.privateproperty.co.za/live-za-images/property/1923/35/10671923/images/property-10671923-63726480_sd.jpg
2380,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Fourways Gardens,,R 1 100 000,"['Listing number\nT4796642', 'Property type\nApartment', 'Erf size\n5.7 ha', 'Floor size\n95 m²', 'Rates and taxes\nR 450', 'Levies\nR 1 700']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/970/35/10670970/images/property-10670970-55305733_sd.jpg
2381,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Craigavon,,R 1 100 000,"['Listing number\nT4777420', 'Property type\nApartment', 'Floor size\n69 m²', 'Rates and taxes\nR 648', 'Levies\nR 1 515']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/705/19/10638705/images/property-10638705-94383354_dhd.jpg
2382,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Lonehill,,R 1 100 000,"['Listing number\nT4760186', 'Property type\nApartment', 'Erf size\n2.1 ha', 'Floor size\n84 m²', 'Rates and taxes\nR 844']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1']",https://helium.privateproperty.co.za/live-za-images/property/1536/4/10609536/images/property-10609536-64798402_dhd.jpg
2383,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Douglasdale,,R 1 100 000,"['Listing number\nT4729586', 'Property type\nApartment', 'Erf size\n2.6 ha', 'Floor size\n91 m²', 'Rates and taxes\nR 1 020', 'Levies\nR 2 003']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/774/28/10556774/images/property-10556774-32271338_dhd.jpg
2384,"Fourways, Sunninghill and Lonehill",2 Bed Flat in Fourways,,R 1 100 000,"['Listing number\nT4718787', 'Property type\nFlat', 'Erf size\n89 m²', 'Floor size\n89 m²', 'Rates and taxes\nR 600', 'Levies\nR 1 900']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/302/19/10538302/images/property-10538302-21183903_sd.jpg
2385,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Sunninghill,,R 1 100 000,"['Listing number\nT4710322', 'Property type\nApartment', 'Erf size\n1.1 ha', 'Floor size\n139 m²', 'Rates and taxes\nR 724', 'Levies\nR 1 500']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n2', 'Dining Areas\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1711/11/10523711/images/property-10523711-36572125_dhd.jpg
2386,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Paulshof,,R 1 100 000,"['Listing number\nT4702542', 'Property type\nApartment', 'Erf size\n1.6 ha', 'Floor size\n73 m²', 'Rates and taxes\nR 768']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/19/5/10510019/images/property-10510019-73489406_dhd.jpg
2387,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Paulshof,,R 1 100 000,"['Listing number\nT4701307', 'Property type\nApartment', 'Erf size\n8 059 m²', 'Floor size\n140 m²', 'Rates and taxes\nR 809', 'Levies\nR 3 060']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1830/3/10507830/images/property-10507830-85131691_dhd.jpg
2388,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Dainfern,,R 1 100 000,"['Listing number\nT4688132', 'Property type\nApartment', 'Erf size\n4.8 ha', 'Floor size\n90 m²', 'Levies\nR 1 590']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1359/42/10485359/images/property-10485359-17972522_dhd.jpg
2389,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Sunninghill,,R 1 100 000,"['Listing number\nT4668451', 'Property type\nApartment', 'Erf size\n3.2 ha', 'Floor size\n133 m²', 'Rates and taxes\nR 1 150', 'Levies\nR 1 900']","['Bedrooms\n2', 'Bathrooms\n1', 'En-suite\n1', 'Lounges\n2', 'Dining Areas\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/881/26/10452881/images/property-10452881-13631924_dhd.jpg
2390,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Broadacres,,R 1 100 000,"['Listing number\nT4667100', 'Property type\nApartment', 'Floor size\n77 m²', 'Rates and taxes\nR 716', 'Levies\nR 2 270']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/645/25/10450645/images/property-10450645-93866114_dhd.jpg
2391,"Fourways, Sunninghill and Lonehill",2 Bed Townhouse in Douglasdale,,R 1 100 000,"['Listing number\nT4645459', 'Property type\nTownhouse', 'Floor size\n102 m²', 'Rates and taxes\nR 929', 'Levies\nR 3 450']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1', 'Storeys\n2']",https://helium.privateproperty.co.za/live-za-images/property/67/7/10414067/images/property-10414067-28552486_sd.jpg
2392,"Fourways, Sunninghill and Lonehill",2 Bed Townhouse in Paulshof,,R 1 100 000,"['Listing number\nT4626566', 'Property type\nTownhouse', 'Floor size\n120 m²', 'Rates and taxes\nR 740']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/446/41/10382446/images/property-10382446-8328505_sd.jpg
2393,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Sunninghill,,R 1 100 000,"['Listing number\nT4624369', 'Property type\nApartment', 'Floor size\n132 m²', 'Rates and taxes\nR 700', 'Levies\nR 4 600']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n2', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/554/39/10378554/images/property-10378554-75667978_dhd.jpg
2394,"Fourways, Sunninghill and Lonehill",2 Bed Townhouse in Dainfern,,R 1 100 000,"['Listing number\nT4601515', 'Property type\nTownhouse', 'Floor size\n57 m²', 'Rates and taxes\nR 600', 'Levies\nR 2 100']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1322/20/10341322/images/property-10341322-61249585_sd.jpg
2395,"Fourways, Sunninghill and Lonehill",Loft in Lonehill,,R 1 100 000,"['Listing number\nT4579495', 'Property type\nLoft', 'Erf size\n116 m²', 'Floor size\n116 m²', 'Rates and taxes\nR 1 300', 'Levies\nR 3 500']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/793/2/10304793/images/property-10304793-90709200_sd.jpg
2396,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Douglasdale,,R 1 100 000,"['Listing number\nT4578514', 'Property type\nApartment', 'Floor size\n65 m²', 'Rates and taxes\nR 1 060']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1137/1/10303137/images/property-10303137-33879618_dhd.jpg
2397,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Craigavon,,R 1 100 000,"['Listing number\nT4574807', 'Property type\nApartment', 'Floor size\n69 m²', 'Rates and taxes\nR 814', 'Levies\nR 2 242']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1589/48/10297589/images/property-10297589-14876793_dhd.jpg
2398,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Broadacres,,R 1 100 000,"['Listing number\nT4519091', 'Property type\nApartment', 'Floor size\n72 m²', 'Rates and taxes\nR 1 025', 'Levies\nR 2 096']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1889/4/10209889/images/property-10209889-68778196_dhd.jpg
2399,"Fourways, Sunninghill and Lonehill",2 Bed House in Broadacres,,R 1 100 000,"['Listing number\nT4467267', 'Property type\nHouse', 'Erf size\n93 m²', 'Floor size\n93 m²', 'Rates and taxes\nR 926', 'Levies\nR 2 157']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1818/12/10125818/images/property-10125818-10497298_dhd.jpg
2400,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Douglasdale,,R 1 100 000,"['Listing number\nT4453109', 'Property type\nApartment', 'Floor size\n86 m²', 'Rates and taxes\nR 882', 'Levies\nR 1 900']","['Bedrooms\n2', 'Bathrooms\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1352/49/10099352/images/property-10099352-16418370_sd.jpg
2401,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Paulshof,,R 1 100 000,"['Listing number\nT4452554', 'Property type\nApartment', 'Erf size\n2.5 ha', 'Floor size\n66 m²', 'Levies\nR 2 683']","['Bedrooms\n2', 'Bathrooms\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/634/49/10098634/images/property-10098634-27304355_dhd.jpg
2402,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Fourways,,R 1 100 000,"['Listing number\nT4436178', 'Property type\nApartment', 'Erf size\n89 m²', 'Floor size\n89 m²', 'Rates and taxes\nR 600', 'Levies\nR 1 900']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/793/35/10070793/images/property-10070793-16932944_sd.jpg
2403,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Fourways,,R 1 100 000,"['Listing number\nT4408748', 'Property type\nApartment', 'Floor size\n114 m²', 'Rates and taxes\nR 985', 'Levies\nR 2 100']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/921/12/10024921/images/property-10024921-22055855_sd.jpg
2404,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Douglasdale,,R 1 100 000,"['Listing number\nT4361623', 'Property type\nApartment', 'Floor size\n78 m²', 'Rates and taxes\nR 792', 'Levies\nR 1 609']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/29/19/9938029/images/property-9938029-59785824_dhd.jpg
2405,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Lonehill,,R 1 100 000,"['Listing number\nT4225944', 'Property type\nApartment', 'Floor size\n52 m²', 'Rates and taxes\nR 325', 'Levies\nR 2 285']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1983/42/9685983/images/property-9685983-7118295_dhd.jpg
2406,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Fourways,,R 1 100 000,"['Listing number\nT4170741', 'Property type\nApartment', 'Floor size\n87 m²', 'Rates and taxes\nR 866', 'Levies\nR 2 236']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n2', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1150/39/9579150/images/property-9579150-18552109_dhd.jpg
2407,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Douglasdale,,R 1 100 000,"['Listing number\nT3049404', 'Property type\nApartment', 'Floor size\n102 m²', 'Rates and taxes\nR 723', 'Levies\nR 3 245']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1461/30/7261461/images/property-7261461-60769658_sd.jpg
2408,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Fourways,,R 1 110 000,"['Listing number\nT4188153', 'Property type\nApartment', 'Floor size\n77 m²', 'Rates and taxes\nR 937', 'Levies\nR 1 616']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Open Parkings\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/747/5/9610747/images/property-9610747-23948135_dhd.jpg
2409,"Fourways, Sunninghill and Lonehill",3 Bed Apartment in Paulshof,,POA,"['Listing number\nT4707212', 'Property type\nApartment', 'Erf size\n120 m²', 'Rates and taxes\nR 600', 'Levies\nR 2 300']","['Bedrooms\n3', 'Bathrooms\n3', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/144/9/10518144/images/property-10518144-80083218_dhd.jpg
2410,"Fourways, Sunninghill and Lonehill",3 Bed Cluster in Fourways,,R 1 120 000,"['Listing number\nT4760698', 'Property type\nCluster', 'Floor size\n129 m²', 'Rates and taxes\nR 869', 'Levies\nR 3 269']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/365/5/10610365/images/property-10610365-16780671_dhd.jpg
2411,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Craigavon,,R 1 120 000,"['Listing number\nT4727110', 'Property type\nApartment', 'Floor size\n83 m²', 'Rates and taxes\nR 895', 'Levies\nR 1 725']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/630/26/10552630/images/property-10552630-4060979_dhd.jpg
2412,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Sunninghill,,R 1 099 000,"['Listing number\nT4792319', 'Property type\nApartment', 'Erf size\n7.1 ha', 'Floor size\n85 m²', 'Rates and taxes\nR 1 094', 'Levies\nR 1 771']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1723/31/10663723/images/property-10663723-1589675_dhd.jpg
2413,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Paulshof,,R 1 125 000,"['Listing number\nT4194485', 'Property type\nApartment', 'Erf size\n111 m²', 'Floor size\n111 m²', 'Rates and taxes\nR 1 150', 'Levies\nR 3 150']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1116/11/9623116/images/property-9623116-67981478_dhd.jpg
2414,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Sunninghill,,R 1 130 000,"['Listing number\nT4790548', 'Property type\nApartment', 'Floor size\n79 m²', 'Rates and taxes\nR 718']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/767/30/10660767/images/property-10660767-7938632_dhd.jpg
2415,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Fourways,,R 1 130 000,"['Listing number\nT4600851', 'Property type\nApartment', 'Floor size\n92 m²', 'Rates and taxes\nR 840', 'Levies\nR 2 078']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/260/20/10340260/images/property-10340260-48608426_dhd.jpg
2416,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Fourways,,R 1 130 000,"['Listing number\nT4576095', 'Property type\nApartment', 'Erf size\n69 m²', 'Floor size\n69 m²', 'Rates and taxes\nR 568', 'Levies\nR 1 622']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1']",https://helium.privateproperty.co.za/live-za-images/property/1593/49/10299593/images/property-10299593-70101818_sd.jpg
2417,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Sunninghill,,R 1 140 000,"['Listing number\nT4349479', 'Property type\nApartment', 'Floor size\n98 m²', 'Rates and taxes\nR 668', 'Levies\nR 2 095']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/484/8/9916484/images/property-9916484-38292041_dhd.jpg
2418,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Broadacres,,R 1 140 000,"['Listing number\nT4344962', 'Property type\nApartment', 'Erf size\n93 m²', 'Rates and taxes\nR 721', 'Levies\nR 1 804']","['Bedrooms\n2', 'Bathrooms\n2', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/587/4/9908587/images/property-9908587-23364922_dhd.jpg
2419,"Fourways, Sunninghill and Lonehill",2 Bed Townhouse in Kengies,,R 1 149 000,"['Listing number\nT4677906', 'Property type\nTownhouse', 'Floor size\n78 m²', 'Levies\nR 2 700']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/663/34/10468663/images/property-10468663-25236473_dhd.jpg
2420,"Fourways, Sunninghill and Lonehill",2 Bed Townhouse in Paulshof,,R 1 149 000,"['Listing number\nT4577797', 'Property type\nTownhouse', 'Floor size\n68 m²', 'Rates and taxes\nR 562', 'Levies\nR 2 369']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/138/1/10302138/images/property-10302138-56064367_dhd.jpg
2421,"Fourways, Sunninghill and Lonehill",2 Bed House in Paulshof,,R 1 149 000,"['Listing number\nT4511497', 'Property type\nHouse', 'Erf size\n1.2 ha', 'Floor size\n85 m²', 'Rates and taxes\nR 929']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1504/48/10197504/images/property-10197504-14188013_sd.jpg
2422,"Fourways, Sunninghill and Lonehill",2 Bed House in Maroeladal,,R 1 149 000,"['Listing number\nT4388236', 'Property type\nHouse', 'Erf size\n6 962 m²', 'Floor size\n69 m²', 'Rates and taxes\nR 957', 'Levies\nR 2 101']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/372/44/9988372/images/property-9988372-56345743_dhd.jpg
2423,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Sunninghill,,R 1 150 000,"['Listing number\nT4807362', 'Property type\nApartment', 'Floor size\n74 m²', 'Rates and taxes\nR 1 067', 'Levies\nR 2 318']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/922/44/10688922/images/property-10688922-16494951_dhd.jpg
2424,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Sunninghill,,R 1 150 000,"['Listing number\nT4801204', 'Property type\nApartment', 'Erf size\n139 m²', 'Floor size\n139 m²', 'Rates and taxes\nR 900', 'Levies\nR 3 100']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/709/39/10678709/images/property-10678709-91978838_dhd.jpg
2425,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Broadacres,,R 1 150 000,"['Listing number\nT4791130', 'Property type\nApartment', 'Floor size\n100 m²', 'Rates and taxes\nR 1 000', 'Levies\nR 2 300']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1669/30/10661669/images/property-10661669-54314484_dhd.jpg
2426,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Dainfern,,R 1 150 000,"['Listing number\nT4783429', 'Property type\nApartment', 'Floor size\n128 m²', 'Rates and taxes\nR 578', 'Levies\nR 2 234']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/712/24/10648712/images/property-10648712-83621480_dhd.jpg
2427,"Fourways, Sunninghill and Lonehill",2 Bed Townhouse in Douglasdale,,R 1 150 000,"['Listing number\nT4775389', 'Property type\nTownhouse', 'Floor size\n89 m²', 'Rates and taxes\nR 498', 'Levies\nR 2 663']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1']",https://helium.privateproperty.co.za/live-za-images/property/1133/17/10635133/images/property-10635133-56577926_dhd.jpg
2428,"Fourways, Sunninghill and Lonehill",2 Bed Townhouse in Douglasdale,,R 1 150 000,"['Listing number\nT4774922', 'Property type\nTownhouse', 'Floor size\n118 m²', 'Rates and taxes\nR 2 390', 'Levies\nR 589']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/252/17/10634252/images/property-10634252-36968008_dhd.jpg
2429,"Fourways, Sunninghill and Lonehill",2 Bed Townhouse in Douglasdale,,R 1 150 000,"['Listing number\nT4774917', 'Property type\nTownhouse', 'Floor size\n118 m²', 'Rates and taxes\nR 2 390', 'Levies\nR 589']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/243/17/10634243/images/property-10634243-53452034_dhd.jpg
2430,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Kengies,,R 1 150 000,"['Listing number\nT4774127', 'Property type\nApartment', 'Erf size\n5 558 m²', 'Floor size\n90 m²', 'Rates and taxes\nR 800', 'Levies\nR 1 900']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n2', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/837/16/10632837/images/property-10632837-44493748_dhd.jpg
