,suburb,propert_desc,address,price,property_details,property_features,image
343,Rosebank and Parktown,2 Bed Apartment in Melrose Arch,"429/2008 Melrose Square On Oak, 2 Melrose Boulevard Street",R 4 850 000,"['Listing number\nT4653827', 'Property type\nApartment', 'Erf size\n143 m²', 'Floor size\n143 m²', 'Rates and taxes\nR 2 400', 'Levies\nR 4 900']","['Bedrooms\n2', 'Bathrooms\n2.5', 'En-suite\n2', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1917/13/10427917/images/property-10427917-91872519_dhd.jpg
344,Rosebank and Parktown,3 Bed House in Parkwood,42 Worcester Road,R 4 950 000,"['Listing number\nT4796159', 'Property type\nHouse', 'Erf size\n1 028 m²', 'Rates and taxes\nR 4 415']","['Bedrooms\n3', 'Bathrooms\n3.5', 'En-suite\n2', 'Lounges\n3', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/202/35/10670202/images/property-10670202-10693978_dhd.jpg
345,Rosebank and Parktown,2 Bed Apartment in Melrose Arch,"116 40 On Oak, 70 Atholl Oaklands Road",R 4 950 000,"['Listing number\nT4165735', 'Property type\nApartment', 'Floor size\n151 m²', 'Rates and taxes\nR 3 618', 'Levies\nR 7 120']","['Bedrooms\n2', 'Bathrooms\n2.5', 'En-suite\n2']",https://helium.privateproperty.co.za/live-za-images/property/283/35/9570283/images/property-9570283-9809445_dhd.jpg
346,Rosebank and Parktown,5 Bed House in Houghton Estate,4 St Pauls Road,R 4 990 000,"['Listing number\nT4431253', 'Property type\nHouse', 'Erf size\n2 369 m²', 'Rates and taxes\nR 3 925']","['Bedrooms\n5', 'Bathrooms\n4', 'En-suite\n2', 'Lounges\n4', 'Garages\n3']",https://helium.privateproperty.co.za/live-za-images/property/726/31/10062726/images/property-10062726-32653523_dhd.jpg
347,Rosebank and Parktown,2 Bed Apartment in Melrose Arch,"309 40 On Oak, 70 Atholl Oaklands Road",R 4 995 000,"['Listing number\nT4343338', 'Property type\nApartment', 'Floor size\n135 m²', 'Rates and taxes\nR 3 400', 'Levies\nR 4 500']","['Bedrooms\n2', 'Bathrooms\n2.5', 'En-suite\n2', 'Lounges\n2']",https://helium.privateproperty.co.za/live-za-images/property/1681/2/9905681/images/property-9905681-95549067_dhd.jpg
348,Rosebank and Parktown,5 Bed House in Houghton Estate,72 Saint Patrick Rd,R 4 999 999,"['Listing number\nT4588410', 'Property type\nHouse', 'Erf size\n1 421 m²', 'Floor size\n1 395 m²', 'Rates and taxes\nR 5 000']","['Bedrooms\n5', 'Bathrooms\n4', 'Lounges\n2', 'Dining Areas\n2', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1811/9/10319811/images/property-10319811-63148430_dhd.jpg
349,Rosebank and Parktown,3 Bed House in Oaklands,46 Park Street,R 5 100 000,"['Listing number\nT4809124', 'Property type\nHouse', 'Erf size\n2 209 m²', 'Rates and taxes\nR 3 200']","['Bedrooms\n3', 'Bathrooms\n2.5', 'Garages\n2', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/171/46/10692171/images/property-10692171-48732446_dhd.jpg
350,Rosebank and Parktown,10 Bed House in Orchards,11 The Avenue,R 5 400 000,"['Listing number\nT4462244', 'Property type\nHouse', 'Erf size\n808 m²', 'Rates and taxes\nR 1 906']","['Bedrooms\n10', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/81/8/10116081/images/property-10116081-6356018_sd.jpg
351,Rosebank and Parktown,4 Bed House in Parktown North,37a 1st Avenue East Avenue,R 5 400 000,"['Listing number\nT4119513', 'Property type\nHouse', 'Erf size\n1 280 m²', 'Floor size\n380 m²', 'Rates and taxes\nR 3 200']","['Bedrooms\n4', 'Bathrooms\n5', 'En-suite\n4', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n3', 'Covered Parkings\n4', 'Storeys\n1']",https://helium.privateproperty.co.za/live-za-images/property/1773/44/9489773/images/property-9489773-35695340_sd.jpg
352,Rosebank and Parktown,5 Bed House in Waverley,10a Murray Street,R 5 450 000,"['Listing number\nT4148918', 'Property type\nHouse', 'Erf size\n1 564 m²', 'Floor size\n750 m²', 'Rates and taxes\nR 3 157']","['Bedrooms\n5', 'Bathrooms\n3.5', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n4']",https://helium.privateproperty.co.za/live-za-images/property/375/20/9540375/images/property-9540375-22809221_dhd.jpg
353,Rosebank and Parktown,8 Bed House in Parkwood,7 Newport Road,R 5 490 000,"['Listing number\nT4534981', 'Property type\nHouse', 'Erf size\n1 800 m²', 'Floor size\n450 m²', 'Rates and taxes\nR 3 970']","['Bedrooms\n8', 'Bathrooms\n4', 'Open Parkings\n20']",https://helium.privateproperty.co.za/live-za-images/property/677/17/10234677/images/property-10234677-37842198_dhd.jpg
354,Rosebank and Parktown,4 Bed House in Parktown North,68 8th Avenue,R 5 600 000,"['Listing number\nT4119517', 'Property type\nHouse', 'Erf size\n1 186 m²', 'Floor size\n260 m²', 'Rates and taxes\nR 3 000']","['Bedrooms\n4', 'Bathrooms\n4', 'En-suite\n4', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2', 'Storeys\n2']",https://helium.privateproperty.co.za/live-za-images/property/1781/44/9489781/images/property-9489781-16415939_sd.jpg
355,Rosebank and Parktown,6 Bed House in Houghton Estate,28 8th Street,R 5 950 000,"['Listing number\nT4464076', 'Property type\nHouse', 'Erf size\n2 072 m²', 'Floor size\n550 m²', 'Rates and taxes\nR 4 488']","['Bedrooms\n6', 'Bathrooms\n6.5', 'Lounges\n3', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1901/9/10119901/images/property-10119901-33871381_sd.jpg
356,Rosebank and Parktown,3 Bed House in Craighall Park,127 Buckingham Avenue,R 5 999 999,"['Listing number\nT4524076', 'Property type\nHouse', 'Erf size\n1 399 m²', 'Floor size\n318 m²', 'Rates and taxes\nR 3 600']","['Bedrooms\n3', 'Bathrooms\n3', 'En-suite\n3', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n3', 'Storeys\n2']",https://helium.privateproperty.co.za/live-za-images/property/1703/8/10217703/images/property-10217703-377862_dhd.jpg
357,Rosebank and Parktown,4 Bed House in Dunkeld,41 Kent Street,R 6 000 000,"['Listing number\nT4736064', 'Property type\nHouse', 'Floor size\n1 000 m²', 'Rates and taxes\nR 5 462']","['Bedrooms\n4', 'Bathrooms\n4.5', 'En-suite\n4', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n2', 'Open Parkings\n4']",https://helium.privateproperty.co.za/live-za-images/property/1741/33/10567741/images/property-10567741-41082097_dhd.jpg
358,Rosebank and Parktown,4 Bed House in Dunkeld,"4 41 On Kent, 41 Kent Road",R 6 000 000,"['Listing number\nT4476869', 'Property type\nHouse', 'Erf size\n1 000 m²', 'Rates and taxes\nR 5 462', 'Levies\nR 12 030']","['Bedrooms\n4', 'Bathrooms\n4.5', 'Lounges\n3', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/409/21/10142409/images/property-10142409-82859246_dhd.jpg
359,Rosebank and Parktown,4 Bed House in Houghton Estate,13 6th Avenue,R 6 250 000,"['Listing number\nT4560415', 'Property type\nHouse', 'Erf size\n2 438 m²', 'Rates and taxes\nR 4 662']","['Bedrooms\n4', 'Bathrooms\n3', 'En-suite\n2', 'Garages\n3']",https://helium.privateproperty.co.za/live-za-images/property/1079/37/10275079/images/property-10275079-56928064_dhd.jpg
360,Rosebank and Parktown,3 Bed Apartment in Houghton Estate,"The Houghton, 2 2nd Avenue",R 6 300 000,"['Listing number\nT4498462', 'Property type\nApartment', 'Erf size\n4.6 ha', 'Floor size\n218 m²', 'Rates and taxes\nR 5 000', 'Levies\nR 13 300']","['Bedrooms\n3', 'Bathrooms\n3', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/586/38/10176586/images/property-10176586-81581617_sd.jpg
361,Rosebank and Parktown,2 Bed Apartment in Rosebank,"1206 Tyrwhitt, Tyrwhitt And Bath Avenue",R 6 378 900,"['Listing number\nT4764783', 'Property type\nApartment', 'Floor size\n137 m²', 'Rates and taxes\nR 3 574', 'Levies\nR 4 430']","['Bedrooms\n2', 'Bathrooms\n2.5', 'En-suite\n2', 'Covered Parkings\n2', 'Storeys\n12']",https://helium.privateproperty.co.za/live-za-images/property/1117/8/10617117/images/property-10617117-42066062_dhd.jpg
362,Rosebank and Parktown,2 Bed Apartment in Rosebank,"1203 The Tyrwhitt, 20 Tyrwhitt Avenue",R 6 378 900,"['Listing number\nT4093872', 'Property type\nApartment', 'Erf size\n137 m²', 'Floor size\n137 m²', 'Rates and taxes\nR 4 623', 'Levies\nR 4 587']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1']",https://helium.privateproperty.co.za/live-za-images/property/582/22/9444582/images/property-9444582-62472713_dhd.jpg
363,Rosebank and Parktown,3 Bed Apartment in Houghton Estate,"12333 The Houghton, 53 2nd Avenue",R 6 450 000,"['Listing number\nT4622378', 'Property type\nApartment', 'Floor size\n218 m²', 'Levies\nR 13 000']","['Bedrooms\n3', 'Bathrooms\n3', 'Lounges\n2', 'Dining Areas\n1', 'Covered Parkings\n3']",https://helium.privateproperty.co.za/live-za-images/property/933/37/10374933/images/property-10374933-20227916_dhd.jpg
364,Rosebank and Parktown,3 Bed House in Rosebank,12a Rosebank Road,R 6 500 000,"['Listing number\nT4715042', 'Property type\nHouse', 'Erf size\n1 491 m²', 'Rates and taxes\nR 2 788']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n3', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1847/15/10531847/images/property-10531847-16533273_dhd.jpg
365,Rosebank and Parktown,3 Bed Apartment in Melrose Arch,"7 Melrose Arch Apartments One, 28 Crescent Drive",R 6 700 000,"['Listing number\nT4165699', 'Property type\nApartment', 'Floor size\n178 m²', 'Rates and taxes\nR 3 500', 'Levies\nR 7 000']","['Bedrooms\n3', 'Bathrooms\n3', 'En-suite\n3', 'Lounges\n2']",https://helium.privateproperty.co.za/live-za-images/property/260/35/9570260/images/property-9570260-19170634_dhd.jpg
366,Rosebank and Parktown,4 Bed House in Houghton Estate,"4 Eight Road-Nb, 4 8th Avenue",R 6 895 000,"['Listing number\nT4787389', 'Property type\nHouse', 'Erf size\n350 m²', 'Floor size\n605 m²', 'Rates and taxes\nR 4 000', 'Levies\nR 3 500']","['Bedrooms\n4', 'Bathrooms\n3.5', 'En-suite\n2', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2', 'Storeys\n2']",https://helium.privateproperty.co.za/live-za-images/property/1361/27/10655361/images/property-10655361-74677884_sd.jpg
367,Rosebank and Parktown,3 Bed Apartment in Houghton Estate,"12333 The Houghton, 53 2nd Avenue",R 7 490 000,"['Listing number\nT4496031', 'Property type\nApartment', 'Floor size\n218 m²', 'Rates and taxes\nR 5 000', 'Levies\nR 13 500']","['Bedrooms\n3', 'Bathrooms\n3.5', 'En-suite\n3', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/919/36/10172919/images/property-10172919-99130618_dhd.jpg
368,Rosebank and Parktown,2 Bed Apartment in Rosebank,"1403 The Median, 23 Cradock Avenue",R 7 528 500,"['Listing number\nT2690058', 'Property type\nApartment', 'Erf size\n172 m²', 'Floor size\n172 m²', 'Rates and taxes\nR 5 800', 'Levies\nR 8 566']","['Bedrooms\n2', 'Bathrooms\n2.5', 'Lounges\n1']",https://helium.privateproperty.co.za/live-za-images/property/1140/41/6483140/images/property-6483140-81822910_dhd.jpg
369,Rosebank and Parktown,3 Bed Apartment in Houghton Estate,"1 Tree Tops - Houghton, 13 8th St, Houghton Estate, Johannesburg, 2198",R 7 650 000,"['Listing number\nT4180004', 'Property type\nApartment', 'Floor size\n226 m²', 'Rates and taxes\nR 4 128', 'Levies\nR 5 623']","['Bedrooms\n3', 'Bathrooms\n3.5', 'En-suite\n3', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/17/48/9596017/images/property-9596017-53137486_dhd.jpg
370,Rosebank and Parktown,4 Bed House in Saxonwold,35 Lystanwold Road,R 7 900 000,"['Listing number\nT4795426', 'Property type\nHouse', 'Erf size\n2 025 m²', 'Rates and taxes\nR 4 600']","['Bedrooms\n4', 'Bathrooms\n4.5', 'En-suite\n4', 'Lounges\n3', 'Garages\n4']",https://helium.privateproperty.co.za/live-za-images/property/1064/34/10669064/images/property-10669064-55798472_dhd.jpg
371,Rosebank and Parktown,4 Bed House in Saxonwold,10 Cotswold,R 8 499 000,"['Listing number\nT4618420', 'Property type\nHouse', 'Erf size\n1 891 m²', 'Rates and taxes\nR 6 200']","['Bedrooms\n4', 'Bathrooms\n4.5', 'En-suite\n4', 'Lounges\n3', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/156/34/10368156/images/property-10368156-31231144_sd.jpg
372,Rosebank and Parktown,2 Bed House in Forest Town,12 Darnaway,R 8 500 000,"['Listing number\nT4703310', 'Property type\nHouse', 'Erf size\n1 000 m²', 'Rates and taxes\nR 3 400']","['Bedrooms\n2', 'Bathrooms\n2.5', 'En-suite\n1', 'Lounges\n2', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1416/5/10511416/images/property-10511416-48527013_dhd.jpg
373,Rosebank and Parktown,3 Bed Apartment in Rosebank,"1205 Thetyrwhitt, Tyrwhitt And Bath Avenue",R 8 688 900,"['Listing number\nT4765268', 'Property type\nApartment', 'Floor size\n188 m²', 'Rates and taxes\nR 4 990', 'Levies\nR 5 954']","['Bedrooms\n3', 'Bathrooms\n3.5', 'En-suite\n3', 'Lounges\n1', 'Dining Areas\n1', 'Storeys\n12']",https://helium.privateproperty.co.za/live-za-images/property/1885/8/10617885/images/property-10617885-47033314_dhd.jpg
374,Rosebank and Parktown,3 Bed Apartment in Rosebank,"1502 The Median, 23 Cradock Avenue",R 8 749 050,"['Listing number\nT4452110', 'Property type\nApartment', 'Erf size\n204 m²', 'Floor size\n204 m²', 'Rates and taxes\nR 6 425', 'Levies\nR 10 490']","['Bedrooms\n3', 'Bathrooms\n3.5', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1860/48/10097860/images/property-10097860-30320204_dhd.jpg
375,Rosebank and Parktown,4 Bed House in Houghton Estate,2a 1st Avenue,R 8 800 000,"['Listing number\nT4597257', 'Property type\nHouse', 'Erf size\n3 975 m²', 'Floor size\n800 m²', 'Rates and taxes\nR 6 650']","['Bedrooms\n4', 'Bathrooms\n5.5', 'En-suite\n3', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n3', 'Open Parkings\n8']",https://helium.privateproperty.co.za/live-za-images/property/451/17/10334451/images/property-10334451-33649020_dhd.jpg
376,Rosebank and Parktown,4 Bed House in Westcliff,58 The Valley,R 8 900 000,"['Listing number\nT4668323', 'Property type\nHouse', 'Erf size\n4 057 m²', 'Rates and taxes\nR 4 800']","['Bedrooms\n4', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n2', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/667/26/10452667/images/property-10452667-96517688_dhd.jpg
377,Rosebank and Parktown,5 Bed House in Houghton Estate,6 10th Avenue,R 8 900 000,"['Listing number\nT4342160', 'Property type\nHouse', 'Erf size\n3 965 m²', 'Floor size\n563 m²', 'Rates and taxes\nR 6 588']","['Bedrooms\n5', 'Bathrooms\n5.5', 'Lounges\n3', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1442/1/9903442/images/property-9903442-26387882_dhd.jpg
378,Rosebank and Parktown,3 Bed Apartment in Rosebank,"1404 The Tyrwhitt, 23 Tyrwhitt Avenue",R 8 908 900,"['Listing number\nT2220075', 'Property type\nApartment', 'Erf size\n188 m²', 'Floor size\n188 m²', 'Rates and taxes\nR 6 547', 'Levies\nR 6 295']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1106/13/5527106/images/property-5527106-87701173_dhd.jpg
379,Rosebank and Parktown,4 Bed Apartment in Rosebank,"4 Ekhaya, 54 Keyes Avenue",R 8 930 000,"['Listing number\nT4255961', 'Property type\nApartment', 'Floor size\n263 m²', 'Levies\nR 4 481']","['Bedrooms\n4', 'Bathrooms\n4.5', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/170/22/9744170/images/property-9744170-55861599_dhd.jpg
380,Rosebank and Parktown,3 Bed Apartment in Houghton Estate,"740 The Houghton, 2 Lloys Ellis Avenue",R 9 000 000,"['Listing number\nT4660690', 'Property type\nApartment', 'Floor size\n245 m²', 'Rates and taxes\nR 6 000', 'Levies\nR 11 619']","['Bedrooms\n3', 'Bathrooms\n3', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1500/19/10439500/images/property-10439500-42721480_dhd.jpg
381,Rosebank and Parktown,4 Bed House in Melrose,45 Venus Street,R 9 500 000,"['Listing number\nT4222420', 'Property type\nHouse', 'Floor size\n1 108 m²', 'Rates and taxes\nR 4 687']","['Bedrooms\n4', 'Bathrooms\n3.5', 'Lounges\n3', 'Dining Areas\n1', 'Garages\n5']",https://helium.privateproperty.co.za/live-za-images/property/1642/39/9679642/images/property-9679642-94050937_dhd.jpg
382,Rosebank and Parktown,4 Bed House in Melrose,45 Venus Street,R 9 500 000,"['Listing number\nT3737707', 'Property type\nHouse', 'Erf size\n1 108 m²', 'Rates and taxes\nR 4 900 000']","['Bedrooms\n4', 'Bathrooms\n3.5', 'Lounges\n3', 'Dining Areas\n1', 'Garages\n5']",https://helium.privateproperty.co.za/live-za-images/property/1671/19/8739671/images/property-8739671-79562888_dhd.jpg
383,Rosebank and Parktown,6 Bed House in Westcliff,5a Waterfall,R 9 750 000,"['Listing number\nT4594975', 'Property type\nHouse', 'Erf size\n1 603 m²', 'Rates and taxes\nR 7 600']","['Bedrooms\n6', 'Bathrooms\n5', 'En-suite\n3', 'Lounges\n3', 'Garages\n4']",https://helium.privateproperty.co.za/live-za-images/property/724/15/10330724/images/property-10330724-19069603_dhd.jpg
384,Rosebank and Parktown,3 Bed House in Parktown North,41 2nd Avenue,R 9 750 000,"['Listing number\nT4119510', 'Property type\nHouse', 'Erf size\n1 542 m²', 'Floor size\n647 m²', 'Rates and taxes\nR 6 350']","['Bedrooms\n3', 'Bathrooms\n3', 'En-suite\n3', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n3', 'Storeys\n2']",https://helium.privateproperty.co.za/live-za-images/property/1769/44/9489769/images/property-9489769-1189854_sd.jpg
385,Rosebank and Parktown,3 Bed Apartment in Rosebank,"904 The Tyrwhitt, 20 Tyrwhitt Avenue",R 10 700 000,"['Listing number\nT4117661', 'Property type\nApartment', 'Erf size\n217 m²', 'Floor size\n217 m²', 'Rates and taxes\nR 6 500', 'Levies\nR 6 600']","['Bedrooms\n3', 'Bathrooms\n3', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/554/43/9486554/images/property-9486554-53191952_dhd.jpg
386,Rosebank and Parktown,5 Bed House in Parkview,34 Ennis Road,R 10 999 000,"['Listing number\nT4687119', 'Property type\nHouse', 'Erf size\n1 039 m²', 'Rates and taxes\nR 4 901']","['Bedrooms\n5', 'Bathrooms\n4.5', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n4']",https://helium.privateproperty.co.za/live-za-images/property/1626/41/10483626/images/property-10483626-84408621_dhd.jpg
387,Rosebank and Parktown,5 Bed House in Dunkeld,58 Kent Road,R 11 000 000,"['Listing number\nT4703338', 'Property type\nHouse', 'Erf size\n2 974 m²', 'Rates and taxes\nR 7 200']","['Bedrooms\n5', 'Bathrooms\n5.5', 'En-suite\n5', 'Lounges\n4', 'Garages\n3']",https://helium.privateproperty.co.za/live-za-images/property/1465/5/10511465/images/property-10511465-69700144_dhd.jpg
388,Rosebank and Parktown,2 Bed Apartment in Rosebank,"1402 The Tyrwhitt, 20 Tyrwhitt Avenue",R 11 500 000,"['Listing number\nT4112348', 'Property type\nApartment', 'Erf size\n266 m²', 'Floor size\n266.5 m²', 'Rates and taxes\nR 8 517', 'Levies\nR 8 873']","['Bedrooms\n2', 'Bathrooms\n2.5', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1790/38/9477790/images/property-9477790-7605158_dhd.jpg
389,Rosebank and Parktown,3 Bed Apartment in Rosebank,"11207 The Tyrwhitt, 20 Tyrwhitt Avenue",R 12 318 900,"['Listing number\nT4434632', 'Property type\nApartment', 'Floor size\n266.5 m²', 'Levies\nR 8 342']","['Bedrooms\n3', 'Bathrooms\n3.5', 'En-suite\n3', 'Lounges\n2', 'Dining Areas\n1', 'Open Parkings\n3']",https://helium.privateproperty.co.za/live-za-images/property/398/34/10068398/images/property-10068398-28043965_sd.jpg
